GeographyCode,MedianAge
W00001492,42
W00001493,32
W00001494,37
W00001495,40
W00001496,53
W00001497,44
W00001498,42
W00001499,37
W00001500,46
W00001501,37
W00001502,48
W00001503,52.5
W00001504,49
W00001505,47
W00001506,52
W00001507,34.5
W00001508,35
W00001509,37
W00001510,32
W00001511,43
W00001512,46
W00001513,41
W00001514,52
W00001515,31
W00001516,35
W00001517,41
W00001518,53
W00001519,43
W00001520,36
W00001521,42
W00001522,44
W00001523,50
W00001524,40
W00001525,47.5
W00001526,42
W00001527,41
W00001528,51
W00001530,47
W00001531,34
W00001532,36
W00001533,40
W00001534,48
W00001535,46
W00001536,57
W00001537,56
W00001538,46
W00001539,46
W00001540,40
W00001541,60
W00001542,32
W00001543,45
W00001544,57
W00001545,34
W00001546,41
W00001547,38
W00001548,45
W00001549,37
W00001550,42
W00001551,42
W00001552,44
W00001553,34
W00001554,42
W00001555,39
W00001556,43
W00001557,35
W00001558,28
W00001559,45
W00001560,28
W00001561,66
W00001562,64
W00001563,41
W00001564,42
W00001565,38
W00001566,30
W00001567,28
W00001568,37
W00001569,34.5
W00001570,35
W00001571,37
W00001572,43
W00001573,39
W00001574,47
W00001575,30
W00001576,49
W00001577,46.5
W00001578,31
W00001579,41
W00001580,45
W00001581,39
W00001582,46
W00001583,40
W00001584,34
W00001585,48
W00001586,33.5
W00001587,35
W00001588,32
W00001589,38
W00001590,29
W00001591,35
W00001592,37
W00001593,47
W00001594,59
W00001595,51
W00001596,47
W00001597,41
W00001598,51
W00001599,47
W00001600,56.5
W00001601,58
W00001602,42
W00001603,49
W00001604,44
W00001605,45
W00001608,49.5
W00001609,44
W00001610,46
W00001611,50
W00001612,45
W00001613,43
W00001614,50
W00001615,48
W00001616,46
W00001617,48
W00001618,53
W00001619,48
W00001620,46
W00001621,47
W00001622,58
W00001623,62
W00001624,45
W00001625,45
W00001626,39
W00001627,48.5
W00001628,41
W00001629,31
W00001630,45
W00001631,42
W00001632,39
W00001633,39
W00001634,31
W00001635,57
W00001636,38
W00001637,44
W00001638,42
W00001639,37
W00001640,54
W00001641,39
W00001642,38
W00001643,49
W00001644,35.5
W00001645,29
W00001646,45
W00001647,49
W00001648,34
W00001649,47
W00001650,43
W00001651,41
W00001652,46
W00001653,47
W00001654,40
W00001655,46
W00001656,49
W00001657,32
W00001658,43.5
W00001659,42
W00001660,41
W00001661,40.5
W00001662,46
W00001663,32
W00001664,45
W00001665,42
W00001666,48
W00001667,44
W00001668,52
W00001669,47
W00001670,45
W00001671,43
W00001672,41
W00001674,36
W00001675,36
W00001676,36.5
W00001677,39
W00001678,48
W00001679,36
W00001680,39
W00001681,37
W00001683,47
W00001684,46
W00001685,38
W00001686,58
W00001687,35
W00001688,38
W00001689,48
W00001690,37.5
W00001691,39.5
W00001692,55
W00001693,45
W00001694,24
W00001695,45
W00001696,60.5
W00001697,48
W00001698,45.5
W00001699,49
W00001700,47
W00001701,45.5
W00001702,49
W00001703,37
W00001704,47
W00001705,44
W00001706,39
W00001707,25
W00001708,47
W00001709,49
W00001710,47.5
W00001711,42
W00001712,51
W00001713,34
W00001714,32
W00001715,34.5
W00001716,37
W00001717,41
W00001718,46.5
W00001719,44
W00001720,44
W00001721,35
W00001722,46
W00001723,41
W00001724,45
W00001725,47
W00001726,37
W00001727,44
W00001728,47
W00001729,52
W00001730,46
W00001731,39
W00001732,49
W00001733,45
W00001734,48
W00001735,45
W00001736,43
W00001737,45
W00001738,58.5
W00001739,40
W00001740,47
W00001741,44
W00001742,50
W00001743,44
W00001744,49
W00001745,45
W00001746,46
W00001747,49
W00001748,42
W00001749,42
W00001750,41
W00001751,45
W00001752,44
W00001753,47
W00001754,43
W00001755,43
W00001756,50.5
W00001757,43.5
W00001758,44.5
W00001759,37
W00001760,42
W00001761,34
W00001762,34
W00001763,32
W00001764,25
W00001765,32
W00001766,44
W00001767,37
W00001768,43
W00001769,32
W00001770,23
W00001771,39
W00001772,31
W00001773,43
W00001774,43
W00001775,37
W00001776,43
W00001777,29.5
W00001778,29
W00001779,31
W00001780,46
W00001781,27
W00001782,44
W00001783,33
W00001784,40
W00001785,41
W00001786,32.5
W00001787,38
W00001788,40
W00001789,32
W00001790,32
W00001791,30
W00001792,32
W00001793,41
W00001794,39
W00001795,31
W00001796,42
W00001797,48
W00001798,37
W00001799,30
W00001800,37
W00001801,34
W00001802,28
W00001803,64
W00001804,30
W00001805,44
W00001806,38.5
W00001807,49
W00001808,33
W00001809,32
W00001810,34
W00001811,40
W00001812,46.5
W00001813,52
W00001815,47.5
W00001816,50
W00001817,48
W00001818,49
W00001819,42
W00001820,50
W00001821,40
W00001822,47
W00001823,49
W00001824,50
W00001825,43
W00001826,51
W00001827,44
W00001828,48
W00001829,33
W00001830,47
W00001831,47
W00001832,34
W00001833,40.5
W00001834,40
W00001835,44.5
W00001836,35
W00001837,43
W00001838,52
W00001839,34
W00001840,40.5
W00001841,48
W00001842,36.5
W00001843,48
W00001844,50
W00001845,59
W00001846,58
W00001847,51
W00001848,55
W00001849,51
W00001850,43
W00001851,63
W00001852,42
W00001853,50
W00001854,53
W00001855,62
W00001856,49
W00001857,43
W00001858,49
W00001859,43
W00001860,47
W00001861,43
W00001862,36
W00001863,39.5
W00001864,39
W00001866,37
W00001867,41
W00001868,32
W00001869,28
W00001870,33
W00001871,40
W00001872,33
W00001874,45
W00001875,30
W00001876,43
W00001879,23.5
W00001880,29
W00001881,29
W00001882,36
W00001883,40
W00001884,34
W00001885,46
W00001886,31
W00001887,48
W00001888,33
W00001889,41
W00001890,42
W00001891,42
W00001892,31
W00001893,56.5
W00001894,40
W00001895,29
W00001896,37.5
W00001897,35.5
W00001898,43
W00001899,50
W00001900,41
W00001901,41
W00001902,44
W00001903,40
W00001904,37
W00001905,37
W00001906,31
W00001907,44
W00001908,37
W00001909,40
W00001910,45
W00001911,54
W00001912,37
W00001913,52
W00001914,37
W00001915,44
W00001916,48
W00001917,47
W00001918,49
W00001919,47
W00001920,45
W00001921,43
W00001922,46
W00001923,51
W00001924,40
W00001925,35
W00001926,51
W00001927,41
W00001928,47
W00001929,39
W00001930,38
W00001931,48.5
W00001932,32
W00001933,51
W00001934,36
W00001935,40
W00001936,47.5
W00001937,40
W00001938,42
W00001939,44
W00001940,41
W00001941,41
W00001942,45
W00001943,48
W00001944,49
W00001945,41
W00001946,54.5
W00001947,39
W00001948,31
W00001949,31
W00001950,30.5
W00001951,45
W00001952,46
W00001953,29
W00001954,45.5
W00001955,49
W00001956,55
W00001957,49
W00001958,45
W00001959,40
W00001960,36
W00001961,43
W00001962,43
W00001963,38
W00001964,38
W00001965,37
W00001966,42
W00001967,33
W00001968,45
W00001969,55
W00001970,54
W00001971,62
W00001972,45
W00001973,40.5
W00001974,43
W00001975,45
W00001976,45
W00001977,57.5
W00001978,58
W00001979,47
W00001980,49
W00001981,51
W00001982,43.5
W00001983,46
W00001984,48
W00001985,47
W00001986,31
W00001987,36
W00001988,30
W00001989,33
W00001990,22
W00001991,28
W00001992,47
W00001993,38
W00001994,34
W00001995,33.5
W00001996,37
W00001997,30
W00001998,42
W00001999,37
W00002000,41
W00002001,40
W00002002,51
W00002003,41
W00002004,40.5
W00002005,47
W00002006,36.5
W00002007,37
W00002008,43
W00002009,48
W00002010,34
W00002011,33
W00002014,33.5
W00002016,37
W00002017,33
W00002018,29.5
W00002019,32
W00002020,38
W00002021,34
W00002022,52
W00002023,36
W00002024,43
W00002025,40
W00002026,45
W00002027,37
W00002028,41
W00002029,39
W00002030,40
W00002031,30
W00002032,31
W00002033,48
W00002034,39
W00002035,35
W00002036,66
W00002037,47
W00002038,38
W00002039,28
W00002040,38.5
W00002041,39
W00002042,37
W00002043,48
W00002044,50
W00002045,59
W00002046,45
W00002047,46
W00002049,43
W00002050,40
W00002051,33
W00002052,48
W00002053,50
W00002054,48
W00002055,44
W00002056,33
W00002057,38
W00002058,30
W00002059,45
W00002060,44
W00002061,46
W00002062,37
W00002063,60
W00002064,47
W00002065,48
W00002066,41
W00002067,41.5
W00002068,47.5
W00002069,37.5
W00002070,44
W00002071,48
W00002072,38.5
W00002073,39
W00002074,42
W00002075,47
W00002076,51
W00002077,37
W00002078,43.5
W00002079,50
W00002080,40
W00002081,43
W00002082,29.5
W00002083,41
W00002084,32
W00002085,49
W00002086,45
W00002087,44
W00002088,61
W00002089,36.5
W00002090,52
W00002091,32
W00002092,38
W00002093,55
W00002094,38
W00002095,31
W00002096,53
W00002097,39
W00002098,41
W00002099,48
W00002100,49
W00002101,49
W00002102,44
W00002103,42
W00002104,38
W00002105,53
W00002106,42
W00002107,47
W00002108,46
W00002109,52
W00002110,44
W00002111,47
W00002112,45
W00002113,48
W00002114,50
W00002115,45
W00002116,40
W00002117,49
W00002118,45
W00002119,50
W00002120,45
W00002121,46
W00002122,40
W00002123,38
W00002124,49
W00002125,38
W00002126,34
W00002127,32
W00002128,37
W00002129,30
W00002130,33
W00002131,37
W00002132,39
W00002133,42
W00002134,35
W00002135,30
W00002136,28
W00002137,35
W00002138,46
W00002139,30
W00002140,29
W00002141,30
W00002142,46
W00002143,45
W00002144,39
W00002145,50
W00002146,39
W00002147,38
W00002148,41
W00002149,46
W00002150,48
W00002151,46
W00002152,44
W00002153,40
W00002154,40
W00002155,33
W00002156,26
W00002157,31
W00002158,40
W00002159,46
W00002160,31
W00002161,32
W00002162,31
W00002163,46
W00002164,39
W00002165,30
W00002166,40
W00002167,46.5
W00002168,36
W00002169,41.5
W00002170,45
W00002171,60
W00002172,39
W00002173,42
W00002174,40
W00002175,30
W00002176,30
W00002177,24
W00002178,31
W00002179,25
W00002180,27.5
W00002181,48
W00002182,45
W00002183,39
W00002184,44
W00002185,45
W00002186,37.5
W00002187,41
W00002188,45
W00002189,44
W00002190,40
W00002191,44
W00002192,49
W00002193,36
W00002194,37
W00002195,34
W00002196,33
W00002197,32
W00002198,27
W00002199,26
W00002200,28
W00002201,23
W00002202,29
W00002203,20
W00002204,27
W00002205,46
W00002206,44
W00002207,46
W00002208,35.5
W00002209,43
W00002210,52
W00002211,42
W00002212,55
W00002213,45
W00002214,49
W00002215,55
W00002216,41.5
W00002217,46
W00002218,48
W00002219,49
W00002220,45
W00002221,47
W00002222,41
W00002223,35
W00002224,47
W00002225,48
W00002226,47
W00002227,46
W00002228,39
W00002229,40
W00002231,37
W00002232,39
W00002233,40
W00002234,37
W00002235,36
W00002236,37.5
W00002237,36
W00002238,30
W00002239,54
W00002240,31
W00002241,32
W00002242,32
W00002243,30
W00002244,43
W00002245,57
W00002246,54.5
W00002247,48
W00002248,59
W00002249,29
W00002250,49
W00002251,44
W00002253,30
W00002254,35
W00002255,28
W00002256,31
W00002257,39
W00002258,44
W00002259,44
W00002260,36
W00002261,33
W00002262,34
W00002263,23
W00002264,37
W00002265,35
W00002266,22
W00002267,30
W00002268,42
W00002269,47
W00002270,46
W00002271,50
W00002272,45
W00002273,50
W00002274,53
W00002275,43.5
W00002276,46
W00002277,50.5
W00002278,46
W00002279,50
W00002280,54
W00002281,48
W00002282,48
W00002283,49
W00002284,52
W00002285,50
W00002286,44.5
W00002287,45
W00002288,48
W00002289,50
W00002290,51
W00002291,49
W00002292,39
W00002293,47
W00002294,52
W00002295,47
W00002296,55
W00002297,36
W00002298,44
W00002299,32
W00002300,31
W00002301,43
W00002302,43.5
W00002303,49
W00002305,50
W00002306,45
W00002307,47
W00002308,46
W00002309,48.5
W00002310,47
W00002311,46
W00002312,53
W00002313,40
W00002314,54
W00002315,50
W00002316,45
W00002317,57
W00002320,53
W00002321,49
W00002323,55
W00002324,55
W00002325,40
W00002327,42
W00002328,55
W00002329,43
W00002330,42.5
W00002331,46
W00002332,46
W00002333,43
W00002335,60
W00002336,64
W00002337,52
W00002338,40.5
W00002339,47
W00002340,47
W00002341,45.5
W00002342,48
W00002343,41
W00002344,44
W00002345,48
W00002346,46
W00002347,47.5
W00002348,44
W00002349,45
W00002350,53
W00002351,39
W00002352,44
W00002353,47
W00002354,46
W00002355,44
W00002356,51
W00002357,45
W00002358,50
W00002359,54
W00002360,49
W00002361,49.5
W00002362,51
W00002363,47
W00002364,49
W00002365,45
W00002366,41
W00002367,48
W00002368,48
W00002369,48.5
W00002370,54
W00002371,56
W00002372,48
W00002373,52
W00002374,46
W00002375,39
W00002376,46
W00002377,52
W00002378,45
W00002379,48
W00002380,47
W00002381,56.5
W00002382,38.5
W00002383,54
W00002384,47
W00002385,41
W00002386,46
W00002387,46
W00002388,46
W00002389,53
W00002390,35.5
W00002391,50
W00002392,55
W00002393,51.5
W00002394,40.5
W00002395,36
W00002396,55
W00002397,50
W00002398,41
W00002399,55
W00002400,49
W00002401,65
W00002402,50
W00002403,49
W00002404,50
W00002405,48
W00002406,51
W00002407,48
W00002408,47
W00002409,52
W00002410,49
W00002411,55
W00002412,51
W00002413,48
W00002414,48
W00002415,47
W00002416,46.5
W00002417,39
W00002418,59
W00002419,46
W00002420,40
W00002421,61.5
W00002422,34
W00002423,39
W00002424,65
W00002425,26
W00002426,45
W00002427,43
W00002429,56
W00002430,37
W00002431,57
W00002432,45
W00002433,46
W00002436,47
W00002437,40
W00002438,44
W00002439,40.5
W00002440,45
W00002441,46
W00002442,48.5
W00002443,42
W00002444,44
W00002445,49
W00002446,41
W00002447,50
W00002448,46
W00002449,48.5
W00002450,48
W00002451,45
W00002452,47
W00002453,51
W00002454,41
W00002455,46
W00002456,35
W00002457,49
W00002458,52
W00002459,55.5
W00002461,46
W00002463,40.5
W00002465,49
W00002466,48
W00002467,54
W00002468,46
W00002469,49
W00002470,47
W00002471,46
W00002472,52
W00002473,52
W00002474,54
W00002475,53
W00002476,57.5
W00002477,47
W00002478,50
W00002479,67
W00002480,44
W00002481,42.5
W00002482,38
W00002483,39
W00002484,44
W00002485,55
W00002486,53
W00002487,44
W00002488,38
W00002489,56
W00002490,47
W00002491,51
W00002492,46
W00002493,48
W00002494,44.5
W00002495,47
W00002496,47
W00002497,43
W00002498,47
W00002499,57
W00002500,53
W00002501,49
W00002502,41
W00002503,44
W00002504,47
W00002505,52.5
W00002506,44
W00002507,46
W00002508,56
W00002509,39
W00002510,50.5
W00002511,54
W00002512,55
W00002513,51
W00002514,50
W00002515,47
W00002516,47.5
W00002517,45
W00002518,32
W00002519,42
W00002520,55
W00002521,46
W00002522,42
W00002523,40
W00002524,51
W00002525,44
W00002526,49
W00002527,44
W00002528,47
W00002529,46
W00002530,51
W00002531,48
W00002532,48
W00002533,45
W00002534,46
W00002536,45
W00002537,46
W00002540,51
W00002541,52.5
W00002542,53
W00002543,50
W00002544,52
W00002545,26.5
W00002546,31
W00002547,28
W00002548,29
W00002549,44
W00002550,22
W00002551,27
W00002552,52
W00002553,38
W00002554,40
W00002555,42.5
W00002556,39
W00002557,47
W00002558,62
W00002560,28
W00002562,30.5
W00002563,45
W00002564,38.5
W00002565,40
W00002566,51
W00002567,50
W00002568,50
W00002569,42
W00002570,60
W00002571,35.5
W00002573,54
W00002574,42
W00002575,51
W00002576,34
W00002577,39.5
W00002578,35
W00002579,39
W00002580,25
W00002581,42
W00002582,27
W00002583,52
W00002584,52
W00002585,53.5
W00002586,50
W00002587,48
W00002588,49
W00002589,56.5
W00002590,57
W00002591,44.5
W00002592,33
W00002593,46
W00002594,39
W00002595,41
W00002596,60
W00002597,62
W00002598,48
W00002599,51
W00002600,35
W00002601,61
W00002602,54
W00002603,46
W00002604,58
W00002605,50
W00002606,48
W00002607,51
W00002608,43
W00002609,40
W00002610,39
W00002611,53
W00002612,37
W00002613,37
W00002614,56
W00002615,18
W00002616,61
W00002619,42
W00002620,38
W00002621,62
W00002622,60
W00002623,39
W00002624,33
W00002625,33.5
W00002627,44.5
W00002628,34
W00002629,43
W00002630,52
W00002631,48
W00002632,45
W00002633,40
W00002634,50
W00002635,31
W00002636,46
W00002637,46
W00002638,47
W00002641,47
W00002642,48
W00002643,49
W00002644,55
W00002645,48
W00002646,46
W00002648,46
W00002649,46
W00002650,42
W00002651,49
W00002652,57
W00002653,45
W00002654,49.5
W00002655,52.5
W00002656,43
W00002657,41
W00002658,47
W00002659,48
W00002660,27
W00002661,50
W00002662,55
W00002663,32
W00002664,49
W00002665,38
W00002666,35.5
W00002667,40
W00002668,47
W00002669,36
W00002670,35
W00002671,54.5
W00002672,47
W00002673,44.5
W00002674,41
W00002675,40.5
W00002676,40
W00002677,33
W00002678,52
W00002679,67
W00002680,63
W00002681,46
W00002682,39.5
W00002683,43
W00002684,46
W00002685,48.5
W00002686,44
W00002687,48
W00002688,44
W00002689,56
W00002690,55
W00002691,49
W00002692,50
W00002693,47
W00002694,52
W00002695,44
W00002696,55
W00002697,50
W00002698,44
W00002699,41.5
W00002700,28
W00002701,41.5
W00002702,39
W00002703,48
W00002704,57.5
W00002705,57
W00002706,51
W00002707,64
W00002708,47.5
W00002709,46
W00002710,57
W00002711,40
W00002712,57
W00002713,55
W00002714,58
W00002715,56
W00002716,51
W00002717,48
W00002718,33
W00002719,50
W00002720,61
W00002721,41
W00002722,47
W00002723,49
W00002724,58
W00002725,44
W00002726,42
W00002727,49
W00002728,49
W00002729,36
W00002730,55
W00002731,27.5
W00002732,37
W00002733,39
W00002734,42
W00002736,36
W00002737,24
W00002738,21
W00002739,21
W00002740,21
W00002741,21
W00002742,22
W00002743,21
W00002744,20
W00002745,23
W00002746,22
W00002747,23
W00002748,25
W00002751,21
W00002752,23
W00002753,40
W00002754,46
W00002755,33
W00002756,36
W00002757,34
W00002758,36
W00002759,28
W00002760,34
W00002761,33
W00002762,35
W00002763,22
W00002764,21
W00002765,23
W00002766,21
W00002767,29
W00002768,74
W00002769,29
W00002770,42
W00002771,21
W00002772,51
W00002773,54
W00002774,52
W00002775,52
W00002776,47
W00002777,53
W00002778,39
W00002779,40
W00002780,46
W00002781,51
W00002782,50
W00002783,48
W00002784,46
W00002785,48
W00002786,47
W00002787,53
W00002788,53
W00002789,52
W00002790,51
W00002791,45
W00002792,44
W00002793,36.5
W00002794,45
W00002795,47
W00002796,46
W00002797,40
W00002798,47.5
W00002799,43
W00002800,56
W00002801,42
W00002802,46
W00002803,54
W00002805,47
W00002806,63
W00002807,53
W00002808,48
W00002809,40
W00002811,55
W00002812,39
W00002813,45
W00002814,39
W00002815,35
W00002816,39.5
W00002818,34
W00002819,48
W00002820,49
W00002821,46
W00002822,50
W00002823,42
W00002824,28.5
W00002825,40
W00002826,48
W00002827,30
W00002828,43.5
W00002829,35
W00002831,19
W00002832,43
W00002833,48.5
W00002834,53
W00002835,46
W00002836,45.5
W00002837,52
W00002838,44
W00002839,54
W00002840,52
W00002841,46
W00002842,59
W00002843,52
W00002844,53
W00002845,50
W00002846,47.5
W00002847,41
W00002848,48
W00002849,39
W00002850,42
W00002851,46
W00002852,47
W00002853,48
W00002854,41
W00002855,39.5
W00002856,50
W00002857,43.5
W00002858,51.5
W00002859,42.5
W00002860,48
W00002861,54
W00002862,49.5
W00002863,49
W00002864,50.5
W00002865,49
W00002866,56
W00002867,50
W00002868,53
W00002869,52
W00002870,54
W00002871,44
W00002872,45
W00002873,50
W00002874,49
W00002875,49
W00002876,45
W00002877,45.5
W00002878,48
W00002879,41
W00002880,49
W00002881,46
W00002882,51
W00002883,44
W00002884,47.5
W00002885,56
W00002886,47
W00002887,53
W00002888,47
W00002889,47
W00002890,48
W00002891,44
W00002892,47
W00002893,48
W00002894,47
W00002895,42
W00002896,51
W00002897,46.5
W00002898,47
W00002899,47
W00002900,43
W00002901,48
W00002902,41
W00002903,47.5
W00002904,44.5
W00002905,42
W00002906,50
W00002907,47.5
W00002908,49
W00002909,49
W00002910,41.5
W00002911,55
W00002912,50
W00002913,51
W00002914,51
W00002915,47
W00002916,50
W00002917,56
W00002918,55
W00002919,51
W00002920,54
W00002921,53
W00002922,57
W00002923,43
W00002924,59
W00002925,53
W00002926,50
W00002927,51
W00002928,49
W00002929,45
W00002930,39
W00002931,64
W00002932,43
W00002933,48
W00002934,51.5
W00002935,38
W00002936,49
W00002937,47
W00002938,35
W00002939,52
W00002940,37.5
W00002941,48
W00002942,45.5
W00002943,45
W00002944,53
W00002945,44
W00002946,52
W00002947,41
W00002948,55
W00002949,55
W00002950,45
W00002951,44
W00002952,44
W00002953,43
W00002954,47
W00002955,44
W00002956,52
W00002957,54
W00002958,44
W00002959,58
W00002960,46
W00002961,57
W00002962,49
W00002963,52
W00002964,41
W00002965,51
W00002966,50
W00002967,59
W00002968,54.5
W00002969,46
W00002970,50
W00002971,52
W00002972,50.5
W00002973,52
W00002974,51
W00002975,37
W00002976,34.5
W00002977,49
W00002978,41
W00002979,52
W00002980,37
W00002981,41
W00002982,56
W00002983,48
W00002984,43
W00002985,48
W00002986,52
W00002987,51
W00002988,46
W00002989,43
W00002990,42
W00002991,34.5
W00002992,54
W00002993,46
W00002994,49
W00002995,51.5
W00002996,43
W00002997,55.5
W00002998,56
W00002999,57.5
W00003000,42
W00003001,47
W00003002,54
W00003003,49.5
W00003004,44
